#id redshift FUV_wl FUV FUV_err NUV_wl NUV NUV_err u_wl u u_err g_wl g g_err r_wl r r_err i_wl i i_err z_wl z z_err J_wl J J_err H_wl H H_err K_wl K K_err W1_wl W1 W1_err W2_wl W2 W2_err W3_wl W3 W3_err W4_wl W4 W4_err
39 0.047408 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.05552219849951715 0.013789023415546529 4686 0.07334693893436425 0.006698317900964098 6166 0.11790771037823015 0.005966340921452856 7480 0.11322966977127906 0.013504928234630759 8932 0.17801543320857244 0.05160787332998719 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 -99.0 -99.0 46000 -99.0 -99.0 120000 -99.0 -99.0 220000 5.471507347258663 -99.0
40 0.045086 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.2586473850525902 0.015085803119725382 4686 1.7132575062736808 0.6658571065268887 6166 3.7800382842162983 0.6450312569364428 7480 5.726956624501173 0.5924046238695277 8932 6.1458482462436415 1.9031256010721098 12350 10.576599085087736 0.35872649577181737 16620 12.024888171808202 0.5731919448681732 21590 9.64133599729775 0.6893622692111433 34000 8.20484452833283 0.045127086474014935 46000 4.978539396574144 0.036509646154809366 120000 1.4482768522885099 0.20577801629892173 220000 2.5968439761001716 -99.0
41 0.047249 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.08510821036777637 0.024550895025843976 4686 0.7548610557090695 0.028997826459594568 6166 1.7874206683770366 0.03769867200829469 7480 3.0172198200367384 0.045972191393676747 8932 4.366429998656169 0.05089137787635112 12350 7.982283367949997 0.37317539896999097 16620 10.654446665702995 0.5957669722990063 21590 12.66989906161173 0.6387803281500521 34000 6.811685694633143 0.037464637911668056 46000 5.812755556733119 0.042627291190416826 120000 41.48812745934216 0.2662180894726796 220000 135.73017379625168 1.244205434339312
42 0.041818 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.3658832848382629 0.08037775514553197 4686 1.1677665764366294 0.16315828356030107 6166 2.195210849255408 0.22346369328385007 7480 3.14646201227602 0.21255790720546472 8932 4.547305895821423 0.47837027176715935 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 -99.0 -99.0 46000 -99.0 -99.0 120000 -99.0 -99.0 220000 8.077975547916363 2.6287335983552604
43 0.048309 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.15571077616686935 0.020134207643465872 4686 0.4524307063208843 0.05073103874777333 6166 0.638776023029739 0.12150428802890557 7480 0.7338311230104742 0.23330973166964536 8932 0.27878026332954325 0.565623205826614 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 7.276429347176017 0.04002075301221992 46000 6.163975713666146 0.04520293087720634 120000 45.80568773269678 0.29392270564948875 220000 133.5089794412842 1.2238442868517765
44 0.047308 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.05296121800803402 0.011587134159620104 4686 0.17597914344777754 0.004288875572805942 6166 0.392207631199397 0.006596910294970382 7480 0.5676777213936454 0.009797588422021268 8932 0.7444507284845571 0.04032273510156992 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 0.6535736964764671 0.018572567607300146 46000 0.3900858782065943 0.022885262120229115 120000 1.111216335495867 0.15075649133334845 220000 2.5333603174217596 1.0055427718847265
45 0.043444 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.1771842145726586 0.007512967559298698 4686 0.6360514403257168 0.0043131265263351495 6166 1.0432425399062655 0.006959340603914268 7480 1.3916252713818487 0.010178621481589125 8932 1.613239661292433 0.029313593569209026 12350 2.1559073913116613 0.23319959801643428 16620 2.448877145732175 0.37713077066436435 21590 2.514850114336987 0.4587550639383125 34000 1.1590750222191104 0.012749950002570188 46000 0.6917946673607441 0.018390388190476167 120000 2.8357252184690034 0.16636417402230907 220000 3.1770893927212547 0.7222653893064227
46 0.047627 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 1.1410672467730785 0.02239512727280896 4686 2.977084594913614 0.013545448920491573 6166 4.228414014752043 0.019566767157767593 7480 5.510675042043647 0.025788688296449157 8932 6.259528871340462 0.07958334902393335 12350 8.558216838792227 0.831581539854771 16620 9.354049881727976 1.3119183330228652 21590 7.411062233060055 1.399469278805336 34000 -99.0 -99.0 46000 -99.0 -99.0 120000 -99.0 -99.0 220000 110.33268438161764 2.0227856732714775
47 0.046466 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.07037666359809489 0.005907138250037063 4686 0.3137609901525055 0.0023700749806520732 6166 0.6802172401631652 0.0038026244130256828 7480 0.950627072455905 0.005345687302585869 8932 1.256949254056694 0.021504855575169273 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 0.7547400411272789 0.01037777711196708 46000 0.36684875367278513 0.019504316253183412 120000 0.3958493563391946 -99.0 220000 2.161844354313469 -99.0
48 0.042745 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.061604004251295995 0.01099792602454597 4686 0.15219696776506703 0.0038087538306970834 6166 0.25384433580824173 0.005451376106888141 7480 0.32662148088508647 0.008534198444588218 8932 0.42740611609233486 0.03112346941223031 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 0.3449958472990442 0.012333722226315303 46000 0.21301466123604187 0.02694661831880651 120000 0.442689292760782 0.1464946985788895 220000 1.9366518832569972 -99.0
49 0.04438 1538.6 -99.0 -99.0 2315.7 -99.0 -99.0 3551 0.01343365425994325 0.005690699510105655 4686 0.04236792370901349 0.002193606415281353 6166 0.07465941303464177 0.0034234535316559895 7480 0.11105852438739963 0.006572480297929277 8932 0.12189187269461202 0.02232813403166225 12350 -99.0 -99.0 16620 -99.0 -99.0 21590 -99.0 -99.0 34000 -99.0 -99.0 46000 -99.0 -99.0 120000 -99.0 -99.0 220000 -99.0 -99.0
